DateTimeUTC,temp_01ft,temp_05ft,temp_10ft,temp_40ft,temp_70ft
"2026-01-06 05:30:00","54.91609","53.78667","53.89198","53.59283","53.56841"
"2026-01-06 05:30:00","368.3881291"
"2026-01-06 05:45:00","54.91609","53.7943","53.86908","53.56689","53.58978"
"2026-01-06 05:45:00","368.3868563"
"2026-01-06 06:00:00","54.94051","53.78362","53.89045","53.6432","53.56536"
"2026-01-06 06:00:00","368.394494"
"2026-01-06 06:15:00","54.88251","53.8004","53.86755","53.6432","53.56384"
"2026-01-06 06:15:00","368.3910387"
"2026-01-06 06:30:00","54.89777","53.77904","53.89808","53.60352","53.53789"
"2026-01-06 06:30:00","368.3932213"
"2026-01-06 06:45:00","54.92525","53.79582","53.75919","53.64167","53.56689"
"2026-01-06 06:45:00","368.3874014"
"2026-01-06 07:00:00","54.90236","53.74698","53.87672","53.61573","53.53484"
"2026-01-06 07:00:00","368.3904937"
"2026-01-06 07:15:00","54.89014","53.78819","53.86145","53.63251","53.56536"
"2026-01-06 07:15:00","368.3861286"
"2026-01-06 07:30:00","54.95119","53.76377","53.88587","53.60046","53.58673"
"2026-01-06 07:30:00","368.36939719"
"2026-01-06 07:45:00","54.84588","53.76987","53.87518","53.63404","53.56689"
"2026-01-06 07:45:00","368.36921513"
"2026-01-06 08:00:00","54.90846","53.8004","53.78209","53.62488","53.56994"
"2026-01-06 08:00:00","1464780.89465354"
"2026-01-06 08:00:00","368.3968586"
"2026-01-06 08:15:00","54.9283","53.77293","53.85077","53.63862","53.51041"
"2026-01-06 08:15:00","368.389766"
"2026-01-06 08:30:00","54.90236","53.74545","53.87977","53.5913","53.53331"
"2026-01-06 08:30:00","368.3946761"
"2026-01-06 08:45:00","54.77567","53.77293","53.86755","53.61725","53.56536"
"2026-01-06 08:45:00","368.3823097"
"2026-01-06 09:00:00","54.89014","53.76072","53.83398","53.65388","53.52567"
"2026-01-06 09:00:00","368.3737617"
"2026-01-06 09:15:00","54.90236","53.80803","53.81108","53.64472","53.53789"
"2026-01-06 09:15:00","368.3828548"
"2026-01-06 09:30:00","54.91914","53.77751","53.84008","53.62641","53.56689"
"2026-01-06 09:30:00","368.3874014"
"2026-01-06 09:45:00","54.84588","53.75919","53.85992","53.61878","53.55315"
"2026-01-06 09:45:00","368.3866742"
"2026-01-06 10:00:00","54.91914","53.75003","53.85077","53.61878","53.52721"
"2026-01-06 10:00:00","368.3888562"
"2026-01-06 10:15:00","54.85809","53.78362","53.87366","53.62641","53.54399"
"2026-01-06 10:15:00","368.3917664"
"2026-01-06 10:30:00","54.92525","53.76987","53.87213","53.6203","53.54552"
"2026-01-06 10:30:00","368.3915844"
"2026-01-06 10:45:00","54.87031","53.78819","53.85535","53.6142","53.53331"
"2026-01-06 10:45:00","368.3848558"
"2026-01-06 11:00:00","54.87488","53.78514","53.80346","53.65541","53.5501"
"2026-01-06 11:00:00","368.3823097"
"2026-01-06 11:15:00","54.8993","53.76682","53.85382","53.63404","53.54399"
"2026-01-06 11:15:00","368.3854009"
"2026-01-06 11:30:00","54.91914","53.76072","53.84314","53.63404","53.56078"
"2026-01-06 11:30:00","368.3892203"
"2026-01-06 11:45:00","54.90236","53.77293","53.84466","53.62336","53.50278"
"2026-01-06 11:45:00","368.3903116"
"2026-01-06 12:00:00","54.90998","53.74393","53.8294","53.62946","53.55467"
"2026-01-06 12:00:00","368.3906752"
"2026-01-06 12:15:00","54.91761","53.75003","53.86298","53.60046","53.56841"
"2026-01-06 12:15:00","368.37812675"
"2026-01-06 12:30:00","54.90846","53.79582","53.85382","53.62793","53.57146"
"2026-01-06 12:30:00","368.3852194"
"2026-01-06 12:45:00","54.83368","53.77446","53.84772","53.61115","53.57757"
"2026-01-06 12:45:00","368.3854009"
"2026-01-06 13:00:00","54.91609","53.78056","53.8645","53.59589","53.53331"
"2026-01-06 13:00:00","368.37121615"
"2026-01-06 13:15:00","54.89167","53.73782","53.80498","53.63709","53.49057"
"2026-01-06 13:15:00","368.3808544"
"2026-01-06 13:30:00","54.87641","53.7653","53.82634","53.62946","53.428"
"2026-01-06 13:30:00","368.3877655"
"2026-01-06 13:45:00","54.88709","53.74545","53.85229","53.41273","53.53026"
"2026-01-06 13:45:00","368.3823097"
"2026-01-06 14:00:00","54.91761","53.75003","53.84619","53.62183","53.49973"
"2026-01-06 14:00:00","368.3844923"
"2026-01-06 14:15:00","54.90236","53.76072","53.84008","53.6081","53.54094"
"2026-01-06 14:15:00","368.3915844"
"2026-01-06 14:30:00","54.87641","53.74088","53.84314","53.6081","53.52262"
"2026-01-06 14:30:00","368.3824912"
"2026-01-06 14:45:00","54.76041","53.7943","53.84772","53.59283","53.53026"
"2026-01-06 14:45:00","368.3799457"
"2026-01-06 15:00:00","54.88557","53.75156","53.78056","53.62336","53.51804"
"2026-01-06 15:00:00","368.37667191"
"2026-01-06 15:15:00","54.8932","53.78819","53.8294","53.59741","53.53941"
"2026-01-06 15:15:00","368.37412581"
"2026-01-06 15:30:00","54.8993","53.76987","53.84161","53.58673","53.52872"
"2026-01-06 15:30:00","368.37121615"
"2026-01-06 15:45:00","54.75736","53.79124","53.7943","53.60505","53.54399"
"2026-01-06 15:45:00","368.37812675"
"2026-01-06 16:00:00","54.87031","53.74698","53.84619","53.60657","53.51194"
"2026-01-06 16:00:00","368.37321661"
"2026-01-06 16:15:00","54.88862","53.75919","53.82788","53.62183","53.53636"
"2026-01-06 16:15:00","368.3826733"
"2026-01-06 16:30:00","54.89777","53.78667","53.81719","53.59589","53.5501"
"2026-01-06 16:30:00","368.3994047"
"2026-01-06 16:45:00","54.84436","53.79735","53.8584","53.59894","53.50889"
"2026-01-06 16:45:00","368.3992227"
"2026-01-06 17:00:00","54.89625","53.76225","53.85229","53.63557","53.50736"
"2026-01-06 17:00:00","368.37503557"
"2026-01-06 17:15:00","54.87794","53.80193","53.81108","53.61878","53.53941"
"2026-01-06 17:15:00","368.3854009"
"2026-01-06 17:30:00","54.93898","53.77141","53.86908","53.60199","53.52415"
"2026-01-06 17:30:00","368.3955853"
"2026-01-06 17:45:00","54.91761","53.76377","53.83856","53.50889","53.5501"
"2026-01-06 17:45:00","368.3972222"
"2026-01-06 18:00:00","54.91151","53.76072","53.86755","53.61573","53.49515"
"2026-01-06 18:00:00","368.4035877"
"2026-01-06 18:15:00","54.95425","53.79887","53.84924","53.65236","53.50889"
"2026-01-06 18:15:00","368.4046784"
"2026-01-06 18:30:00","55.0153","53.86298","53.88129","53.57299","53.51041"
"2026-01-06 18:30:00","368.4008596"
"2026-01-06 18:45:00","55.0855","53.87672","53.88892","53.59741","53.5211"
"2026-01-06 18:45:00","368.4041333"
"2026-01-06 19:00:00","55.06108","53.87061","53.88129","53.62946","53.53026"
"2026-01-06 19:00:00","368.3966766"
"2026-01-06 19:15:00","55.03209","53.90419","53.8645","53.58062","53.54552"
"2026-01-06 19:15:00","368.4106804"
"2026-01-06 19:30:00","55.0794","53.9515","53.91182","53.61115","53.51194"
"2026-01-06 19:30:00","368.4086799"
"2026-01-06 19:45:00","55.12061","53.87518","53.89503","53.61573","53.52872"
"2026-01-06 19:45:00","368.3954038"
"2026-01-06 20:00:00","55.12977","53.88587","53.90266","53.62641","53.51957"
"2026-01-06 20:00:00","368.4181366"
"2026-01-06 20:15:00","55.20609","53.93471","53.96523","53.6081","53.53941"
"2026-01-06 20:15:00","368.4188637"
"2026-01-06 20:30:00","55.24271","54.00491","54.01255","53.60962","53.52262"
"2026-01-06 20:30:00","368.4254108"
"2026-01-06 20:45:00","55.39992","53.93776","53.95455","53.60657","53.50126"
"2026-01-06 20:45:00","368.4226832"
"2026-01-06 21:00:00","55.49607","53.91945","53.94997","53.6203","53.50431"
"2026-01-06 21:00:00","368.434868"
"2026-01-06 21:15:00","55.69754","54.01713","54.04918","53.6142","53.53636"
"2026-01-06 21:15:00","368.4172274"
"2026-01-06 21:30:00","55.8181","54.0095","53.99576","53.59589","53.52721"
"2026-01-06 21:30:00","368.4335952"
"2026-01-06 21:45:00","55.68532","54.02781","53.94844","53.62183","53.53026"
"2026-01-06 21:45:00","368.4375956"
"2026-01-06 22:00:00","55.81505","54.03544","54.05376","53.5913","53.54247"
"2026-01-06 22:00:00","368.4297758"
"2026-01-06 22:15:00","56.10046","54.0797","54.01255","53.6203","53.49057"
"2026-01-06 22:15:00","368.4314127"
"2026-01-06 22:30:00","56.24394","54.09039","53.98965","53.64931","53.52415"
"2026-01-06 22:30:00","368.4288661"
"2026-01-06 22:45:00","56.23935","54.11634","54.01102","53.61878","53.49668"
"2026-01-06 22:45:00","368.4237739"
"2026-01-06 23:00:00","56.54002","54.11481","54.01102","53.60657","53.50278"
"2026-01-06 23:00:00","368.417591"
"2026-01-06 23:15:00","56.51408","54.29033","54.07207","53.62336","53.51499"
"2026-01-06 23:15:00","368.4270477"
"2026-01-06 23:30:00","56.09283","54.31322","54.03849","53.60962","53.48905"
"2026-01-06 23:30:00","368.4023144"
"2026-01-06 23:45:00","55.96768","54.42159","54.02781","53.64777","53.5211"
"2026-01-06 23:45:00","368.4141357"
"2026-01-07 00:00:00","56.20578","54.34375","54.06292","53.64472","53.57452"
"2026-01-07 00:00:00","368.4057697"
"2026-01-07 00:15:00","56.22409","54.1896","54.09649","53.60199","53.51499"
"2026-01-07 00:15:00","368.4088614"
"2026-01-07 00:30:00","56.22257","54.25523","54.1026","53.64167","53.5501"
"2026-01-07 00:30:00","368.4090435"
"2026-01-07 00:45:00","56.28667","54.17739","54.08733","53.67525","53.5501"
"2026-01-07 00:45:00","368.3928577"
"2026-01-07 01:00:00","56.22104","54.09191","54.02934","53.60352","53.56689"
"2026-01-07 01:00:00","368.4003139"
"2026-01-07 01:15:00","56.08367","53.99271","54.04918","53.63099","53.53026"
"2026-01-07 01:15:00","368.4024959"
"2026-01-07 01:30:00","55.93105","54.0507","54.04918","53.60657","53.53026"
"2026-01-07 01:30:00","368.3934028"
"2026-01-07 01:45:00","55.64107","54.05223","53.95455","53.61115","53.57452"
"2026-01-07 01:45:00","368.3870378"
"2026-01-07 02:00:00","55.61206","54.03392","54.05529","53.59589","53.53789"
"2026-01-07 02:00:00","368.3950402"
"2026-01-07 02:15:00","55.46096","54.02476","54.01408","53.64472","53.51804"
"2026-01-07 02:15:00","368.3992227"
"2026-01-07 02:30:00","55.35413","54.0156","53.9576","53.60199","53.4921"
"2026-01-07 02:30:00","368.3895839"
"2026-01-07 02:45:00","55.27171","53.98355","53.91029","53.66151","53.51347"
"2026-01-07 02:45:00","368.3919479"
"2026-01-07 03:00:00","55.23813","54.06292","53.93471","53.62793","53.37305"
"2026-01-07 03:00:00","368.381582"
"2026-01-07 03:15:00","55.31292","54.10566","53.9805","53.57452","53.54247"
"2026-01-07 03:15:00","368.3901295"
"2026-01-07 03:30:00","55.35718","54.06444","53.84619","53.59894","53.52262"
"2026-01-07 03:30:00","368.3841287"
"2026-01-07 03:45:00","55.32666","54.04918","53.93166","53.59741","53.54552"
"2026-01-07 03:45:00","368.3874014"
"2026-01-07 04:00:00","55.20609","54.00797","53.95608","53.61267","53.51041"
"2026-01-07 04:00:00","368.3803093"
"2026-01-07 04:15:00","55.07482","54.04613","53.88587","53.61115","53.53636"
"2026-01-07 04:15:00","368.3870378"
"2026-01-07 04:30:00","55.10077","53.97897","53.92708","53.59741","53.52872"
"2026-01-07 04:30:00","368.3804908"
"2026-01-07 04:45:00","55.08245","53.96982","53.97439","53.62793","53.42648"
"2026-01-07 04:45:00","368.37503557"
"2026-01-07 05:00:00","55.00462","53.89808","53.96676","53.59436","53.49668"
"2026-01-07 05:00:00","368.3821277"
"2026-01-07 05:15:00","54.99546","53.89655","53.92097","53.61573","53.50889"
"2026-01-07 05:15:00","368.3830369"
"2026-01-07 05:30:00","55.00919","53.89655","53.97745","53.61115","53.51499"
"2026-01-07 05:30:00","368.3746709"
"2026-01-07 05:45:00","55.00462","53.85687","53.91334","53.62336","53.50126"
"2026-01-07 05:45:00","368.37576271"
"2026-01-07 06:00:00","54.97562","53.84466","53.84466","53.58825","53.457"
"2026-01-07 06:00:00","368.3835825"
"2026-01-07 06:15:00","54.87183","53.80651","53.88892","53.56689","53.51652"
"2026-01-07 06:15:00","368.37576271"
"2026-01-07 06:30:00","54.99698","53.84008","53.85992","53.64625","53.37764"
"2026-01-07 06:30:00","368.3835825"
"2026-01-07 06:45:00","54.98172","53.78667","53.8874","53.6142","53.52872"
"2026-01-07 06:45:00","368.37121615"
"2026-01-07 07:00:00","54.91914","53.82329","53.91182","53.60505","53.53331"
"2026-01-07 07:00:00","368.36812442"
"2026-01-07 07:15:00","54.96493","53.82329","53.89045","53.59283","53.54247"
"2026-01-07 07:15:00","368.37085257"
"2026-01-07 07:30:00","55.00767","53.83856","53.88282","53.62793","53.41273"
"2026-01-07 07:30:00","368.3746709"
"2026-01-07 07:45:00","54.95425","53.7943","53.87366","53.63251","53.52872"
"2026-01-07 07:45:00","368.36103121"
"2026-01-07 08:00:00","54.95119","53.80956","53.89503","53.64167","53.43105"
"2026-01-07 08:00:00","1472448.82613133"
"2026-01-07 08:00:00","368.37430733"
"2026-01-07 08:15:00","54.90693","53.75919","53.85229","53.61725","53.55621"
"2026-01-07 08:15:00","368.36976077"
"2026-01-07 08:30:00","54.92525","53.79277","53.87518","53.61573","53.42494"
"2026-01-07 08:30:00","368.37558065"
"2026-01-07 08:45:00","54.87031","53.7943","53.84314","53.5913","53.51499"
"2026-01-07 08:45:00","368.36612341"
"2026-01-07 09:00:00","54.88709","53.78514","53.8584","53.486","53.49057"
"2026-01-07 09:00:00","368.37194329"
"2026-01-07 09:15:00","54.89167","53.75003","53.79887","53.60657","53.53789"
"2026-01-07 09:15:00","368.37230741"
"2026-01-07 09:30:00","54.88404","53.73477","53.76835","53.65846","53.47226"
"2026-01-07 09:30:00","368.37103408"
"2026-01-07 09:45:00","54.90236","53.75308","53.86603","53.60199","53.52415"
"2026-01-07 09:45:00","368.3808544"
"2026-01-07 10:00:00","54.89777","53.75156","53.81261","53.61267","53.50736"
"2026-01-07 10:00:00","368.37157972"
"2026-01-07 10:15:00","54.78789","53.75462","53.82024","53.58978","53.5211"
"2026-01-07 10:15:00","368.36266865"
"2026-01-07 10:30:00","54.81841","53.77446","53.85535","53.60657","53.51194"
"2026-01-07 10:30:00","368.3737617"
"2026-01-07 10:45:00","54.85657","53.76835","53.77598","53.59283","53.54247"
"2026-01-07 10:45:00","368.37339812"
"2026-01-07 11:00:00","54.8642","53.74393","53.81414","53.6081","53.4982"
"2026-01-07 11:00:00","368.37576271"
"2026-01-07 11:15:00","54.87946","53.72562","53.85229","53.59436","53.58215"
"2026-01-07 11:15:00","368.36776085"
"2026-01-07 11:30:00","54.91151","53.74698","53.89045","53.5791","53.49363"
"2026-01-07 11:30:00","368.37667191"
"2026-01-07 11:45:00","54.89167","53.75919","53.82483","53.60352","53.50889"
"2026-01-07 11:45:00","368.37703548"
"2026-01-07 12:00:00","54.89625","53.74545","53.79582","53.5791","53.55621"
"2026-01-07 12:00:00","368.37485295"
"2026-01-07 12:15:00","54.89625","53.78056","53.73782","53.61267","53.54399"
"2026-01-07 12:15:00","368.37194329"
"2026-01-07 12:30:00","54.88251","53.75614","53.82788","53.61267","53.51499"
"2026-01-07 12:30:00","368.37066997"
"2026-01-07 12:45:00","54.88099","53.76835","53.80193","53.59894","53.53178"
"2026-01-07 12:45:00","368.3808544"
"2026-01-07 13:00:00","54.90693","53.7424","53.80956","53.63099","53.49057"
"2026-01-07 13:00:00","368.3801272"
"2026-01-07 13:15:00","54.80315","53.77751","53.82634","53.5791","53.49668"
"2026-01-07 13:15:00","368.37485295"
"2026-01-07 13:30:00","54.87183","53.72867","53.82483","53.57146","53.53789"
"2026-01-07 13:30:00","368.37230741"
"2026-01-07 13:45:00","54.8352","53.70272","53.8294","53.56078","53.47531"
"2026-01-07 13:45:00","368.37867238"
"2026-01-07 14:00:00","54.86267","53.72409","53.80803","53.58673","53.52415"
"2026-01-07 14:00:00","368.37267098"
"2026-01-07 14:15:00","54.8932","53.75919","53.83245","53.5791","53.51652"
"2026-01-07 14:15:00","368.37685397"
"2026-01-07 14:30:00","54.85199","53.71035","53.85382","53.59589","53.53636"
"2026-01-07 14:30:00","368.36757879"
"2026-01-07 14:45:00","54.8413","53.74088","53.82177","53.58825","53.50736"
"2026-01-07 14:45:00","368.37758111"
"2026-01-07 15:00:00","54.8352","53.71035","53.78209","53.57452","53.52415"
"2026-01-07 15:00:00","368.35321141"
"2026-01-07 15:15:00","54.88557","53.62641","53.82483","53.59589","53.52415"
"2026-01-07 15:15:00","368.37030639"
"2026-01-07 15:30:00","54.84741","53.76072","53.8004","53.60505","53.48142"
"2026-01-07 15:30:00","368.37812675"
"2026-01-07 15:45:00","54.85199","53.73935","53.85687","53.58368","53.53331"
"2026-01-07 15:45:00","368.36503269"
"2026-01-07 16:00:00","54.86572","53.71188","53.80498","53.57452","53.49057"
"2026-01-07 16:00:00","368.36121327"
"2026-01-07 16:15:00","54.83978","53.71646","53.80956","53.57757","53.49057"
"2026-01-07 16:15:00","368.36830593"
"2026-01-07 16:30:00","54.82452","53.71493","53.80956","53.59283","53.4921"
"2026-01-07 16:30:00","368.37430733"
"2026-01-07 16:45:00","54.81078","53.68746","53.80956","53.56841","53.51652"
"2026-01-07 16:45:00","368.37703548"
"2026-01-07 17:00:00","54.84436","53.74393","53.82634","53.57299","53.48142"
"2026-01-07 17:00:00","368.3832189"
"2026-01-07 17:15:00","54.86115","53.75767","53.80193","53.55926","53.50584"
"2026-01-07 17:15:00","368.3890388"
"2026-01-07 17:30:00","54.88099","53.77904","53.84924","53.54704","53.486"
"2026-01-07 17:30:00","368.3912208"
"2026-01-07 17:45:00","54.91151","53.79887","53.80803","53.54704","53.4982"
"2026-01-07 17:45:00","368.3990406"
"2026-01-07 18:00:00","54.92983","53.76987","53.84466","53.56536","53.50736"
"2026-01-07 18:00:00","368.4086799"
"2026-01-07 18:15:00","54.93288","53.75614","53.82024","53.5852","53.50278"
"2026-01-07 18:15:00","368.4064974"
"2026-01-07 18:30:00","54.91151","53.77751","53.81261","53.57299","53.50889"
"2026-01-07 18:30:00","368.4066789"
"2026-01-07 18:45:00","54.94662","53.80956","53.88892","53.59894","53.41731"
"2026-01-07 18:45:00","368.4143172"
"2026-01-07 19:00:00","54.96798","53.83856","53.84924","53.57146","53.47379"
"2026-01-07 19:00:00","368.4086799"
"2026-01-07 19:15:00","55.01072","53.83398","53.87977","53.57146","53.51041"
"2026-01-07 19:15:00","368.4041333"
"2026-01-07 19:30:00","55.04429","53.8645","53.86145","53.55773","53.4982"
"2026-01-07 19:30:00","368.4132265"
"2026-01-07 19:45:00","55.18472","53.91792","53.90419","53.60962","53.48752"
"2026-01-07 19:45:00","368.4168638"
"2026-01-07 20:00:00","55.12061","53.89808","53.92403","53.57452","53.49515"
"2026-01-07 20:00:00","368.4263205"
"2026-01-07 20:15:00","55.19083","53.94692","53.91487","53.55467","53.51041"
"2026-01-07 20:15:00","368.4315942"
"2026-01-07 20:30:00","55.37703","54.14076","53.94234","53.56384","53.49668"
"2026-01-07 20:30:00","368.4228647"
"2026-01-07 20:45:00","55.3694","54.22623","54.1255","53.56994","53.47684"
"2026-01-07 20:45:00","368.4263205"
"2026-01-07 21:00:00","55.4106","54.20181","54.10107","53.63099","53.51652"
"2026-01-07 21:00:00","368.4292302"
"2026-01-07 21:15:00","55.25035","54.13465","54.07055","53.58825","53.50736"
"2026-01-07 21:15:00","368.4121352"
"2026-01-07 21:30:00","55.3816","54.17434","54.04613","53.60352","53.47684"
"2026-01-07 21:30:00","368.4277754"
"2026-01-07 21:45:00","55.35566","54.17434","54.17587","53.59589","53.51041"
"2026-01-07 21:45:00","368.4163182"
"2026-01-07 22:00:00","55.32056","54.11329","54.18807","53.63404","53.48294"
"2026-01-07 22:00:00","368.4275933"
"2026-01-07 22:15:00","55.27171","54.14076","54.20944","53.78056","53.457"
"2026-01-07 22:15:00","368.4254108"
"2026-01-07 22:30:00","55.32819","54.12397","54.20181","53.82177","53.50431"
"2026-01-07 22:30:00","368.4270477"
"2026-01-07 22:45:00","55.26255","54.07207","54.11329","53.82483","53.57146"
"2026-01-07 22:45:00","368.4150449"
"2026-01-07 23:00:00","55.24118","54.11329","54.16824","53.86145","53.71493"
"2026-01-07 23:00:00","368.4121352"
"2026-01-07 23:15:00","55.30682","54.05529","54.16365","53.86145","53.72714"
"2026-01-07 23:15:00","368.4079522"
"2026-01-07 23:30:00","55.33887","54.16365","54.19723","53.87824","53.79124"
"2026-01-07 23:30:00","368.4043149"
"2026-01-07 23:45:00","55.36481","54.19112","54.24912","53.87518","53.77904"
"2026-01-07 23:45:00","368.407406"
